origin_district,origin_pcode,destination_district,destination_pcode,same_district,centroid_haversine_km,effective_distance_km,distance_1km_floor_km,distance_disk_proxy_km,destination_population_2022,origin_population_2022,intervening_population_2022,radiation_score_adapted,gravity_fixed_score_pop_over_d2,log_effective_distance_km,log_destination_population_2022
Sherpur,BD4589,Chandpur,BD2013,False,213.16784597164244,213.16784597164244,213.16784597164244,213.16784597164244,2635748,1501853,119290166,0.000265509582386774,58.004340348551686,5.362079864649679,14.784677570641602
Sherpur,BD4589,Chapainawabganj,BD5070,False,187.08523437423435,187.08523437423435,187.08523437423435,187.08523437423435,1835528,1501853,94982151,0.00029059846743329935,52.44233121962976,5.231564311802567,14.422842736501666
Sherpur,BD4589,Chattogram,BD2015,False,343.7690470677216,343.7690470677216,343.7690470677216,343.7690470677216,9169465,1501853,151182924,0.0005572519516928576,77.59084053774536,5.839970057097276,16.031389500109725
Sherpur,BD4589,Chuadanga,BD4018,False,205.66861905804922,205.66861905804922,205.66861905804922,205.66861905804922,1234054,1501853,109256307,0.00014941631720493214,29.17414250347687,5.326266228181114,14.025815242619684
Sherpur,BD4589,Cox's Bazar,BD2022,False,448.74801621198407,448.74801621198407,448.74801621198407,448.74801621198407,2823268,1501853,160833495,0.0001581485450654463,14.019967997980215,6.1064615190951885,14.853405637196515
Sherpur,BD4589,Cumilla,BD2019,False,207.20564488065904,207.20564488065904,207.20564488065904,207.20564488065904,6212216,1501853,111784923,0.0006891765867005922,144.69162111785042,5.333711753646751,15.642028234056378
Sherpur,BD4589,Dhaka,BD3026,False,145.1323203915703,145.1323203915703,145.1323203915703,145.1323203915703,14734701,1501853,58537481,0.004929263912215735,699.54080063204,4.977645880720546,16.50571588212586
Sherpur,BD4589,Dinajpur,BD5527,False,142.9926305184742,142.9926305184742,142.9926305184742,142.9926305184742,3315236,1501853,55222245,0.0014619698333985785,162.13886873207056,4.962793094096098,15.014039370621646
Sherpur,BD4589,Faridpur,BD3029,False,179.87386641929336,179.87386641929336,179.87386641929336,179.87386641929336,2162879,1501853,92819272,0.0003569401158552146,66.84917993724476,5.19225586314066,14.586950762547518
Sherpur,BD4589,Feni,BD2030,False,268.5067366431277,268.5067366431277,268.5067366431277,268.5067366431277,1648896,1501853,131594180,0.00013808393340425038,22.870880875284346,5.592876003552711,14.315616531026453
Sherpur,BD4589,Gaibandha,BD5532,False,62.072201529808545,62.072201529808545,62.072201529808545,62.072201529808545,2562233,1501853,8398743,0.031186602965079278,665.0040994907428,4.128298248296788,14.756389701878161
Sherpur,BD4589,Gazipur,BD3033,False,115.63506639675437,115.63506639675437,115.63506639675437,115.63506639675437,5263450,1501853,30870645,0.0064881197295405865,393.63290339279905,4.75043925277171,15.476297263245858
Sherpur,BD4589,Gopalganj,BD3035,False,220.51933411886648,220.51933411886648,220.51933411886648,220.51933411886648,1295057,1501853,121925914,0.00012634483785165068,26.631494504801946,5.395985374121723,14.07406526759114
Sherpur,BD4589,Habiganj,BD6036,False,158.3018857322291,158.3018857322291,158.3018857322291,158.3018857322291,2358886,1501853,75364750,0.0005817437984492719,94.13145598378925,5.06450387921165,14.673700031660417
Sherpur,BD4589,Jamalpur,BD4539,False,26.000447228760912,26.000447228760912,26.000447228760912,26.000447228760912,2499738,1501853,0,0.6246860311311176,3697.71006760538,3.2581137389797337,14.731696484346525
Sherpur,BD4589,Jashore,BD4041,False,239.64290869553375,239.64290869553375,239.64290869553375,239.64290869553375,3076144,1501853,124009642,0.0002862538676349888,53.56455450253684,5.479149934913443,14.939187422556142
Sherpur,BD4589,Jhalokati,BD1042,False,279.2641270402719,279.2641270402719,279.2641270402719,279.2641270402719,661160,1501853,133243076,5.442311217115548e-05,8.477665314811597,5.63215802589182,13.40175114703129
Sherpur,BD4589,Jhenaidah,BD4044,False,203.43187371859864,203.43187371859864,203.43187371859864,203.43187371859864,2005849,1501853,107250458,0.00025009870090089535,48.46857348742165,5.31533117595212,14.511577970493308
Sherpur,BD4589,Joypurhat,BD5038,False,99.86196006393854,99.86196006393854,99.86196006393854,99.86196006393854,956431,1501853,26744600,0.0017413713998297438,95.90769910068289,4.603788832998585,13.770963927257238
Sherpur,BD4589,Khagrachhari,BD2046,False,285.98330078533445,285.98330078533445,285.98330078533445,285.98330078533445,714119,1501853,135102431,5.717483912124288e-05,8.731507659256824,5.65593342025269,13.478804894101042
Sherpur,BD4589,Khulna,BD4047,False,297.2903531454074,297.2903531454074,297.2903531454074,297.2903531454074,2613385,1501853,139441992,0.00019398119730385516,29.569348801356725,5.694709281261678,14.776156873871212
Sherpur,BD4589,Kishoreganj,BD3048,False,117.67808446470261,117.67808446470261,117.67808446470261,117.67808446470261,3267626,1501853,36134095,0.0031878336668740596,235.9615075194772,4.7679527986683725,14.999574285328466
Sherpur,BD4589,Kurigram,BD5549,False,87.65886426439627,87.65886426439627,87.65886426439627,87.65886426439627,2329160,1501853,21057734,0.006230064913501939,303.115150507976,4.473452738762496,14.66101824551926
Sherpur,BD4589,Kushtia,BD4050,False,167.20791054929643,167.20791054929643,167.20791054929643,167.20791054929643,2149692,1501853,89044164,0.00038465792547095394,76.88871457336985,5.119238011429134,14.580835134027797
Sherpur,BD4589,Lakshmipur,BD2051,False,256.17843656215695,256.17843656215695,256.17843656215695,256.17843656215695,1937948,1501853,129656232,0.00016672831754932897,29.529560140310295,5.545874219496386,14.477140239287523
Sherpur,BD4589,Lalmonirhat,BD5552,False,137.7405754204916,137.7405754204916,137.7405754204916,137.7405754204916,1428406,1501853,49651362,0.0007975762021912625,75.28836742564737,4.925372027692345,14.172069695197669
Sherpur,BD4589,Madaripur,BD3054,False,207.49637761369206,207.49637761369206,207.49637761369206,207.49637761369206,1293027,1501853,117997139,0.0001345341495244338,30.032159016630565,5.335113882234961,14.07249653920651
Sherpur,BD4589,Magura,BD4055,False,193.48646719305887,193.48646719305887,193.48646719305887,193.48646719305887,1033115,1501853,96817679,0.000158838891907307,27.596085199502177,5.2652075730373555,13.848089068139739
Sherpur,BD4589,Manikganj,BD3056,False,138.27628633133764,138.27628633133764,138.27628633133764,138.27628633133764,1558025,1501853,51079768,0.0008219633740461096,81.48525098943465,4.929253758541052,14.258929551497186
Sherpur,BD4589,Meherpur,BD4057,False,199.18701513687282,199.18701513687282,199.18701513687282,199.18701513687282,705356,1501853,103831364,9.48432807712695e-05,17.778139826693057,5.294244157970001,13.466457918881725
Sherpur,BD4589,Moulvibazar,BD6058,False,197.52810534871657,197.52810534871657,197.52810534871657,197.52810534871657,2123447,1501853,101707917,0.0002933477041655874,54.423144299652144,5.285880879779822,14.568551269629545
Sherpur,BD4589,Munshiganj,BD3059,False,176.52896917395813,176.52896917395813,176.52896917395813,176.52896917395813,1625416,1501853,91193856,0.0002792051046897869,52.15939677101091,5.173484994202497,14.301274340983566
Sherpur,BD4589,Mymensingh,BD4561,False,55.59903248545957,55.59903248545957,55.59903248545957,55.59903248545957,5899005,1501853,2499738,0.223620777873108,1908.2896545694978,4.018165799764477,15.590294250586142
Sherpur,BD4589,Naogaon,BD5064,False,134.86525755338968,134.86525755338968,134.86525755338968,134.86525755338968,2784599,1501853,46866763,0.001690259921783423,153.09552296895424,4.904276187815621,14.839614435339252
Sherpur,BD4589,Narail,BD4065,False,222.7929027463237,222.7929027463237,222.7929027463237,222.7929027463237,788671,1501853,123220971,7.566479502629633e-05,15.888875716458758,5.40624265272674,13.57810452934276
Sherpur,BD4589,Narayanganj,BD3067,False,159.48889087513342,159.48889087513342,159.48889087513342,159.48889087513342,3909138,1501853,81828463,0.0008075928419898251,153.68098180489116,5.0719742701135635,15.178827447298536
Sherpur,BD4589,Narsingdi,BD3068,False,139.3424153191584,139.3424153191584,139.3424153191584,139.3424153191584,2584452,1501853,52637793,0.0012639005027258545,133.10727795913823,4.936934323448859,14.765024051188075
Sherpur,BD4589,Natore,BD5069,False,126.65083905793303,126.65083905793303,126.65083905793303,126.65083905793303,1859922,1501853,39401721,0.0015969366891392996,115.9520920753416,4.841434001439028,14.436045109326196
Sherpur,BD4589,Netrakona,BD4572,False,81.1126323295661,81.1126323295661,81.1126323295661,81.1126323295661,2324853,1501853,18732881,0.007648817164277832,353.36091137074527,4.395838711378424,14.659167369198306
Sherpur,BD4589,Nilphamari,BD5573,False,155.4765301684838,155.4765301684838,155.4765301684838,155.4765301684838,2092568,1501853,73272182,0.0005467874030125405,86.56650826358212,5.046494788835613,14.553902577830893
Sherpur,BD4589,Noakhali,BD2075,False,286.2506065771266,286.2506065771266,286.2506065771266,286.2506065771266,3625442,1501853,135816550,0.0002813283694188041,44.24540047778562,5.656867673912934,15.103486769872411
Sherpur,BD4589,Pabna,BD5076,False,133.9817151599279,133.9817151599279,133.9817151599279,133.9817151599279,2909624,1501853,43957139,0.0019873796311162444,162.08611173992017,4.897703336609824,14.8835344211774
Sherpur,BD4589,Panchagarh,BD5577,False,201.12850595189974,201.12850595189974,201.12850595189974,201.12850595189974,1179843,1501853,106070615,0.00015146490592997153,29.16600629161525,5.303944036866769,13.98089193674234
Sherpur,BD4589,Patuakhali,BD1078,False,323.20515202400213,323.20515202400213,323.20515202400213,323.20515202400213,1727254,1501853,147797553,0.00011504610921737756,16.534827067260892,5.778287267188213,14.362043422168306
Sherpur,BD4589,Pirojpur,BD1079,False,283.4983939380862,283.4983939380862,283.4983939380862,283.4983939380862,1198195,1501853,133904236,9.728646333396248e-05,14.90823730772262,5.647206458030371,13.996326815697198
Sherpur,BD4589,Rajbari,BD3082,False,159.3295891388827,159.3295891388827,159.3295891388827,159.3295891388827,1189818,1501853,80638645,0.0002610643684659861,46.86921312689928,5.070974944418886,13.989310912214547
Sherpur,BD4589,Rajshahi,BD5081,False,159.18828421073223,159.18828421073223,159.18828421073223,159.18828421073223,2915009,1501853,77723636,0.0006727366161062059,115.03174193666915,5.070087679061156,14.885383465240523
Sherpur,BD4589,Rangamati,BD2084,False,336.0340451240117,336.0340451240117,336.0340451240117,336.0340451240117,647586,1501853,150535338,4.189665026195824e-05,5.734966579268076,5.8172124796040405,13.381006882269048
Sherpur,BD4589,Rangpur,BD5585,False,105.19207633446821,105.19207633446821,105.19207633446821,105.19207633446821,3169614,1501853,27701031,0.005035375318204342,286.4443902520761,4.655787977452354,14.9691203718778
Sherpur,BD4589,Satkhira,BD4087,False,315.03575539627553,315.03575539627553,315.03575539627553,315.03575539627553,2196582,1501853,145600971,0.00015020893150557987,22.132359993797966,5.752686141578478,14.602413073820426
Sherpur,BD4589,Shariatpur,BD3086,False,206.82454962939434,206.82454962939434,206.82454962939434,206.82454962939434,1294562,1501853,110490361,0.00015324391312797803,30.26346704285451,5.331870847529547,14.073682971966935
Sherpur,BD4589,Sherpur,BD4589,True,0.0,19.475609534006555,1.0,18.72304115058289,1501853,1501853,0,0.5,3959.5452346335405,2.9691628895472135,14.22221023700936
Sherpur,BD4589,Sirajganj,BD5088,False,90.5358984445004,90.5358984445004,90.5358984445004,90.5358984445004,3357706,1501853,23386894,0.007173038144637626,409.6387528804132,4.505746439949002,15.026768560672359
Sherpur,BD4589,Sunamganj,BD6090,False,129.12578216515914,129.12578216515914,129.12578216515914,129.12578216515914,2695496,1501853,41261643,0.0020824429582219856,161.66379192801236,4.860786984847665,14.80709278991802
Sherpur,BD4589,Sylhet,BD6091,False,193.6197106159402,193.6197106159402,193.6197106159402,193.6197106159402,3857123,1501853,97850794,0.000564924828201727,102.88791227797924,5.265895980692834,15.16543212675189
Sherpur,BD4589,Tangail,BD3093,False,81.0864787997392,81.0864787997392,81.0864787997392,81.0864787997392,4037608,1501853,14695273,0.01850189101061235,614.0832750537411,4.395516224653664,15.2111629953813
Sherpur,BD4589,Thakurgaon,BD5594,False,200.72242303415848,200.72242303415848,200.72242303415848,200.72242303415848,1533895,1501853,104536720,0.00020195660015229346,38.071838531329455,5.301922973697931,14.243320810065981
Sirajganj,BD5088,Bagerhat,BD4001,False,225.2725516298731,225.2725516298731,225.2725516298731,225.2725516298731,1613076,3357706,127050654,0.0003145919539077442,31.78617522063439,5.417311009700584,14.293653473170336
Sirajganj,BD5088,Bandarban,BD2003,False,403.107646218856,403.107646218856,403.107646218856,403.107646218856,481106,3357706,158496536,6.148175519114099e-05,2.960729296855216,5.999203638484167,13.08384289902944
Sirajganj,BD5088,Barguna,BD1004,False,255.83642659561303,255.83642659561303,255.83642659561303,255.83642659561303,1010531,3357706,143295063,0.0001566857390101618,15.439203090302529,5.544538281647625,13.825986493237492
Sirajganj,BD5088,Barishal,BD1006,False,191.28291030259516,191.28291030259516,191.28291030259516,191.28291030259516,2570446,3357706,114443057,0.0006086679377124042,70.25158757133138,5.253753537916148,14.759589982670962
Sirajganj,BD5088,Bhola,BD1009,False,256.2254841827906,256.2254841827906,256.2254841827906,256.2254841827906,1932518,3357706,144305594,0.0002937475085362906,29.436007356280655,5.546057854394017,14.474334373759973
Sirajganj,BD5088,Bogura,BD5010,False,53.05666989522894,53.05666989522894,53.05666989522894,53.05666989522894,3734297,3357706,8807154,0.06482914730514724,1326.5660539972941,3.97136058562486,15.133070139288687
Sirajganj,BD5088,Brahmanbaria,BD2012,False,158.22849177336153,158.22849177336153,158.22849177336153,158.22849177336153,3306563,3357706,92490506,0.0011682124204451453,132.0709874374413,5.064040138822741,15.011419839295048
Sirajganj,BD5088,Chandpur,BD2013,False,172.19155826968674,172.19155826968674,172.19155826968674,172.19155826968674,2635748,3357706,99112305,0.0008217188635214759,88.89558108516678,5.148607567967853,14.784677570641602
Sirajganj,BD5088,Chapainawabganj,BD5070,False,139.80239832248822,139.80239832248822,139.80239832248822,139.80239832248822,1835528,3357706,77408743,0.0009238091292246991,93.91430959260954,4.940229985035163,14.422842736501666
Sirajganj,BD5088,Chattogram,BD2015,False,314.5164959146946,314.5164959146946,314.5164959146946,314.5164959146946,9169465,3357706,148679485,0.0012561857355602604,92.69517745705645,5.75103652600407,16.031389500109725
Sirajganj,BD5088,Chuadanga,BD4018,False,115.83272100472354,115.83272100472354,115.83272100472354,115.83272100472354,1234054,3357706,62463204,0.0009388193123062977,91.97539195814996,4.752147090032608,14.025815242619684
Sirajganj,BD5088,Cox's Bazar,BD2022,False,410.1247549272026,410.1247549272026,410.1247549272026,410.1247549272026,2823268,3357706,158977642,0.000353574097236893,16.784953326267814,6.016461393724739,14.853405637196515
Sirajganj,BD5088,Cumilla,BD2019,False,180.34826428160963,180.34826428160963,180.34826428160963,180.34826428160963,6212216,3357706,101748053,0.0017827785676397352,190.99527084809625,5.194889783136945,15.642028234056378
Sirajganj,BD5088,Dhaka,BD3026,False,94.28040773467445,94.28040773467445,94.28040773467445,94.28040773467445,14734701,3357706,33559463,0.02594594870940645,1657.6713189487211,4.546273402779351,16.50571588212586
Sirajganj,BD5088,Dinajpur,BD5527,False,160.20465026164905,160.20465026164905,160.20465026164905,160.20465026164905,3315236,3357706,95797069,0.0010955865708967764,129.17075955423124,5.076452062063453,15.014039370621646
Sirajganj,BD5088,Faridpur,BD3029,False,104.3574000808135,104.3574000808135,104.3574000808135,104.3574000808135,2162879,3357706,56556005,0.0019526338703464514,198.6029625365952,4.647821546972505,14.586950762547518
Sirajganj,BD5088,Feni,BD2030,False,240.89364106475267,240.89364106475267,240.89364106475267,240.89364106475267,1648896,3357706,134163602,0.00028928084206456076,28.41466842403889,5.484355512696061,14.315616531026453
Sirajganj,BD5088,Gaibandha,BD5532,False,101.30763573785313,101.30763573785313,101.30763573785313,101.30763573785313,2562233,3357706,51209173,0.0027597814988722514,249.651546127416,4.618161785885302,14.756389701878161
Sirajganj,BD5088,Gazipur,BD3033,False,91.69611968737232,91.69611968737232,91.69611968737232,91.69611968737232,5263450,3357706,27339582,0.016009750499516907,625.9917155728317,4.518480063071271,15.476297263245858
Sirajganj,BD5088,Gopalganj,BD3035,False,146.22717846942962,146.22717846942962,146.22717846942962,146.22717846942962,1295057,3357706,84495583,0.0005552137786924589,60.56652871367919,4.985161429282259,14.07406526759114
Sirajganj,BD5088,Habiganj,BD6036,False,185.4254128137425,185.4254128137425,185.4254128137425,185.4254128137425,2358886,3357706,107960269,0.0006259105176719462,68.60700229528149,5.22265271393128,14.673700031660417
Sirajganj,BD5088,Jamalpur,BD4539,False,69.29133415045337,69.29133415045337,69.29133415045337,69.29133415045337,2499738,3357706,12541451,0.028692693562647878,520.6389380155111,4.238319850042656,14.731696484346525
Sirajganj,BD5088,Jashore,BD4041,False,151.08478084443632,151.08478084443632,151.08478084443632,151.08478084443632,3076144,3357706,85790640,0.001256289633813776,134.76130992993828,5.017841141799739,14.939187422556142
Sirajganj,BD5088,Jhalokati,BD1042,False,210.84252152700276,210.84252152700276,210.84252152700276,210.84252152700276,661160,3357706,122242214,0.00013998786019649406,14.872711997888182,5.3511115113492,13.40175114703129
Sirajganj,BD5088,Jhenaidah,BD4044,False,113.04145716991185,113.04145716991185,113.04145716991185,113.04145716991185,2005849,3357706,60457355,0.0016034441298080646,156.97219887126892,4.727754629039046,14.511577970493308
Sirajganj,BD5088,Joypurhat,BD5038,False,93.81715705461298,93.81715705461298,93.81715705461298,93.81715705461298,956431,3357706,32603032,0.002419019254763447,108.66485563512279,4.541347750315985,13.770963927257238
Sirajganj,BD5088,Khagrachhari,BD2046,False,275.5373455358742,275.5373455358742,275.5373455358742,275.5373455358742,714119,3357706,147965366,0.00010422172776014089,9.406101216607214,5.618723174890271,13.478804894101042
Sirajganj,BD5088,Khulna,BD4047,False,214.13907179060277,214.13907179060277,214.13907179060277,214.13907179060277,2613385,3357706,122903374,0.0005392742525646147,56.991693526643445,5.366625672129354,14.776156873871212
